HEI,role,betweenness,closeness,degree,diversity,eccentricity,pagerank,personalized_pagerank,strength
EE_TALLINN03,3,10519.298836258213,0.412666499120382,119.0,1.0,6.0,0.0005843155872981821,0.0005843155872981469,119.0
E__BARCELO58,1,0.0,0.3234511966906333,1.0,1.0,0.0,5.891700657505878e-05,5.891700657505538e-05,1.0
E__MATARO01,1,288.043360349398,0.38203815728245694,26.0,1.0,6.0,0.0001446216556669816,0.00014462165566698072,26.0
F__PARIS068,1,567.4507856025305,0.40146699266503666,47.0,1.0,6.0,0.0001750368466920154,0.00017503684669201272,47.0
F__STRASBO30,2,8.807861857071673,0.377124483233808,17.0,1.0,6.0,0.0001318640752931645,0.0001318640752931623,17.0
I__PESARO01,3,125.46573224582338,0.35933909618120147,20.0,1.0,6.0,8.807040628026653e-05,8.807040628026306e-05,20.0
I__PESCARA01,3,166.7051009068627,0.35878946793401073,16.0,1.0,6.0,7.581013330378383e-05,7.58101333037811e-05,16.0
I__TRENTO02,3,426.0891685109985,0.37136718308266425,25.0,1.0,6.0,0.0001025355696241793,0.00010253556962417408,25.0
I__VERONA03,1,2917.9946879723725,0.3681614349775785,11.0,1.0,6.0,0.00010690111826500837,0.0001069011182650025,11.0
PL_POZNAN06,3,4942.018308469484,0.3930580490724117,61.0,1.0,6.0,0.00025477211697002,0.0002547721169700108,61.0
RO_BUCURES03,3,8304.267424661808,0.3986404467103666,52.0,1.0,6.0,0.00023680609701761193,0.00023680609701760212,52.0
F__NANCY21,1,432.08135496198327,0.3934819075005991,25.0,1.0,6.0,0.00012394296703332867,0.00012394296703332588,25.0
F__PARIS362,3,0.0,0.3087626927416322,1.0,1.0,0.0,5.766072572232948e-05,5.7660725722326255e-05,1.0
I__AOSTA01,3,0.0,0.3087626927416322,1.0,1.0,0.0,5.766072572232948e-05,5.7660725722326255e-05,1.0
I__AOSTA02,1,436.3585134002718,0.3837793619259086,22.0,1.0,6.0,0.00011027141099643346,0.00011027141099642974,22.0
LT_VILNIUS12,1,0.7709598463619426,0.36391843971631205,8.0,1.0,7.0,8.395836775382405e-05,8.395836775382246e-05,8.0
LV_JURMALA03,2,0.0,0.3101038715769594,2.0,1.0,0.0,8.086868936646169e-05,8.086868936645774e-05,2.0
P__LISBOA102,1,0.0,0.363958772027042,6.0,1.0,0.0,7.71371890910355e-05,7.713718909103279e-05,6.0
SI_PORTORO02,3,169.24029360845134,0.37107344632768363,20.0,1.0,5.0,8.884763074923152e-05,8.884763074922912e-05,20.0
UK_EDINBUR06,3,3079.290497098486,0.374287668110326,24.0,1.0,6.0,0.00015809455557684994,0.0001580945555768448,24.0
B__HAINEP02,1,11.21145040217337,0.3686987762434041,12.0,1.0,6.0,8.24078420756649e-05,8.24078420756626e-05,12.0
D__KOLN05,1,53.85730192745691,0.3914650137084277,26.0,1.0,6.0,9.330523783710201e-05,9.330523783709995e-05,26.0
B__HASSELT20,0,10085.849778369535,0.44426406926406925,131.0,1.0,5.0,0.00035220408117497256,0.000352204081174966,131.0
DK_VIBORG03,3,0.0,0.3264738045531365,3.0,1.0,0.0,6.511275998076033e-05,6.511275998075675e-05,3.0
D__HAMBURG13,1,12.740036889800837,0.35153072147291803,12.0,1.0,6.0,7.664903039813128e-05,7.664903039812938e-05,12.0
F__ST-ETIE17,3,109.39360173236956,0.3883632923368023,25.0,1.0,6.0,0.00011647529254332082,0.00011647529254331839,25.0
RO_IASI01,3,1136.9215602394959,0.40039014874420875,49.0,1.0,5.0,0.0001324765748006852,0.00013247657480068385,49.0
D__ROTTENB01,3,67.17240339761288,0.3596933187294633,15.0,1.0,5.0,0.00010476026617619101,0.00010476026617618986,15.0
E__GIRONA11,3,21.596428430858737,0.31592111592111594,8.0,1.0,6.0,0.00010337837165246283,0.00010337837165245885,8.0
I__URBINO03,1,335.5834613239858,0.3804448563484708,24.0,1.0,6.0,0.00013881828304150134,0.00013881828304149708,24.0
PL_KATOWIC08,1,501.3431382062667,0.39390668106033344,37.0,1.0,6.0,0.0002365123315603364,0.00023651233156033748,37.0
B__HEVERLE05,1,4098.4494915533,0.34806571277159515,8.0,1.0,6.0,0.00010065910254505494,0.00010065910254505028,8.0
LT_KLAIPED02,3,175.57725991815008,0.35929978118161926,16.0,1.0,6.0,9.345523615034837e-05,9.345523615034462e-05,16.0
NL_KAMPEN02,2,0.0,0.2817433081674674,3.0,1.0,0.0,7.947639169427268e-05,7.947639169426815e-05,3.0
S__OREBRO04,3,2896.5736148053325,0.32810470576481165,5.0,1.0,7.0,9.491098850768482e-05,9.49109885076802e-05,5.0
F__DOUAI10,3,131.99108214167808,0.3493617021276596,13.0,1.0,6.0,9.293424702634078e-05,9.293424702633813e-05,13.0
F__LYON60,1,0.0,0.34550236717517097,3.0,1.0,0.0,6.526846140850438e-05,6.5268461408501e-05,3.0
F__MARSEIL56,3,0.0,0.3383125579478727,3.0,1.0,0.0,7.010965629023313e-05,7.010965629023027e-05,3.0
F__PAU12,1,120.08432056211083,0.39556733317272946,36.0,1.0,5.0,0.00014257504985368274,0.00014257504985368255,36.0
F__VANNES04,1,1830.7204978483342,0.4292249379166122,101.0,1.0,6.0,0.00023564638890182996,0.0002356463889018302,101.0
N__TRONDHE06,3,274.55711983075975,0.36484835018331296,24.0,1.0,5.0,0.00015080785305156706,0.00015080785305156524,24.0
P__LISBOA97,1,0.0,0.3699031313358865,7.0,1.0,0.0,9.909838644991732e-05,9.909838644991506e-05,7.0
D__KARLSRU08,1,919.9833456471706,0.4093231958120404,66.0,1.0,6.0,0.00024082109486677896,0.00024082109486677882,66.0
E__AVILES01,3,0.0,0.32373817034700314,2.0,1.0,0.0,6.412398586461927e-05,6.412398586461576e-05,2.0
E__AVILES02,3,191.71436367963597,0.36311366651923926,18.0,1.0,5.0,0.00012160804434007151,0.00012160804434006805,18.0
F__MONTELI03,1,0.0,0.34921310080816675,3.0,1.0,0.0,6.98075756003065e-05,6.98075756003027e-05,3.0
F__VALENCE14,3,0.0,0.30726047904191617,1.0,1.0,0.0,5.960115113263787e-05,5.9601151132634335e-05,1.0
HU_BUDAPES15,2,12.924955831800292,0.33414733414733416,8.0,1.0,5.0,6.30653293249599e-05,6.306532932495658e-05,8.0
E__MADRID153,3,653.0882317924279,0.37107344632768363,26.0,1.0,5.0,0.00015367790503399402,0.00015367790503398906,26.0
E__VALLADO03,1,1082.439237268795,0.4017125382262997,81.0,1.0,6.0,0.00029925168192931477,0.00029925168192932507,81.0
F__TOULOUS17,1,0.0,0.3803567292100996,13.0,1.0,0.0,0.00012741151064928644,0.00012741151064928283,13.0
IRLBLACKRO03,1,2874.0077753037085,0.365376056964842,15.0,1.0,6.0,0.00010040578933587173,0.00010040578933587224,15.0
IRLKILDARE01,1,52.99688212985685,0.3801365898830883,18.0,1.0,6.0,0.00011225872472976154,0.00011225872472976316,18.0
N__BERGEN13,1,100.49090681981598,0.382527664531159,28.0,1.0,6.0,0.00017626773061518055,0.0001762677306151771,28.0
PL_LUBLIN02,0,3644.718414199845,0.4364699627857523,131.0,1.0,5.0,0.00028652196277686494,0.00028652196277687117,131.0
PL_WARSZAW37,0,1667.591737468384,0.4274928404061442,122.0,1.0,6.0,0.0002735083517692485,0.00027350835176925576,122.0
UK_BOGNO-R01,1,277.3850818064183,0.38676245436344364,27.0,1.0,6.0,0.00016170378634203854,0.0001617037863420359,27.0
UK_STIRLIN01,1,258.70389759630706,0.4182906636097312,94.0,1.0,5.0,0.00032992196582118464,0.00032992196582119825,94.0
B__LEUVEN04,1,77.32567153733167,0.39428502821467165,39.0,1.0,6.0,0.0001404367333970179,0.00014043673339701932,39.0
P__CASTELO01,0,11239.36612373212,0.4415165367034149,138.0,1.0,5.0,0.00037284428119186693,0.00037284428119186433,138.0
DK_KOLDING08,3,2900.6750679712727,0.37673511529195824,25.0,1.0,6.0,0.00017884474435009637,0.0001788447443500936,25.0
DK_RANDERS04,3,2.5536937528115624,0.3396772858916012,4.0,1.0,6.0,6.31128465134366e-05,6.311284651343346e-05,4.0
F__LONGUEN03,1,264.8293789521657,0.40348937215874187,43.0,1.0,6.0,0.00013887052574384424,0.00013887052574384245,43.0
F__LYON98,3,0.0,0.3068011958146487,1.0,1.0,0.0,5.8428912132228e-05,5.842891213222461e-05,1.0
F__ORLEANS07,1,0.0,0.36602764155149353,7.0,1.0,0.0,0.00010558106746371748,0.00010558106746371288,7.0
F__TOULON09,1,433.04241997051827,0.398592062143464,39.0,1.0,5.0,0.00015409308452807118,0.00015409308452806985,39.0
F__TOULON19,3,0.0,0.3068011958146487,1.0,1.0,0.0,5.8428912132228e-05,5.842891213222461e-05,1.0
RO_BUCURES10,1,34.76412012394051,0.3940957638305532,31.0,1.0,6.0,8.881656011383912e-05,8.88165601138379e-05,31.0
UK_BRIGHTO02,1,280.3377070075962,0.41039740064983754,68.0,1.0,6.0,0.0002517905516032048,0.00025179055160320777,68.0
UK_WORCEST01,2,374.9414494259508,0.3932934131736527,46.0,1.0,6.0,0.00021744484440566208,0.00021744484440564695,46.0
CH_LUGANO01,1,528.9718583548794,0.42516830657690313,106.0,1.0,6.0,0.00037838502614664444,0.0003783850261466505,106.0
D__ASCHAFF01,1,5904.503078767836,0.40952737249033544,42.0,1.0,6.0,0.00011965398446558621,0.0001196539844655856,42.0
D__ERLANGE02,1,20.427041308988837,0.394001199760048,27.0,1.0,6.0,0.00012143109952759391,0.00012143109952759398,27.0
D__FRANKFU07,1,181.53990130866677,0.3956626506024096,42.0,1.0,6.0,0.00018022876251084835,0.00018022876251084824,42.0
D__KEMPTEN02,1,3066.139574908837,0.35441398661774226,6.0,1.0,6.0,0.00011083770815230437,0.00011083770815229887,6.0
F__ORSAY02,1,1.10348138159299,0.3586327399803429,9.0,1.0,6.0,7.898625435305232e-05,7.898625435304961e-05,9.0
F__PARIS086,1,5.990487277546826,0.38404864928078586,22.0,1.0,6.0,0.00011315307121912308,0.00011315307121912026,22.0
F__PARIS342,1,35.719654943748516,0.38988483913095096,28.0,1.0,6.0,0.00012552386006643707,0.00012552386006643547,28.0
RO_BUCURES07,1,532.2888095637289,0.4133417243549402,82.0,1.0,6.0,0.0002194105375478565,0.00021941053754785165,82.0
RO_GALATI01,1,1061.7258179310163,0.424015493867011,97.0,1.0,5.0,0.00013736829401576488,0.00013736829401576146,97.0
UK_CANTERB03,1,400.6871766948572,0.41251099108152245,61.0,1.0,6.0,0.0003002213722252459,0.0003002213722252489,61.0
B__LIEGE02,1,1150.1145123973388,0.3783410138248848,26.0,1.0,6.0,0.00018090940893643095,0.00018090940893642613,26.0
E__CORDOBA05,2,0.6516014944534936,0.29593583851491395,4.0,1.0,7.0,9.207757850833701e-05,9.207757850833297e-05,4.0
I__PERUGIA04,1,4749.8729545583265,0.40058550866064896,30.0,1.0,6.0,0.0002287899891037519,0.00022878998910374286,30.0
B__LIEGE03,3,1.494689499493727,0.3040459216739191,7.0,1.0,7.0,5.9624387292847915e-05,5.962438729284451e-05,7.0
B__LIEGE07,3,4185.758359158936,0.3968580060422961,56.0,1.0,6.0,0.0003121578505460901,0.0003121578505460734,56.0
E__BARCELO69,3,244.4706380845932,0.3520583190394511,22.0,1.0,5.0,0.00012410070189160382,0.0001241007018916001,22.0
E__MURCIA06,3,98.62473353738237,0.3644839067702553,17.0,1.0,5.0,0.00011849974589123129,0.00011849974589122764,17.0
F__LE_PORT01,3,178.13763207219316,0.35929978118161926,13.0,1.0,6.0,0.00010464104293956812,0.00010464104293956376,13.0
F__NIMES17,1,78.70262491487155,0.3826168006524525,19.0,1.0,5.0,0.0001060631659905976,0.00010606316599059691,19.0
I__BRESCIA04,3,137.61007071777217,0.35441398661774226,16.0,1.0,6.0,0.00015624388805802458,0.00015624388805802016,16.0
I__TORINO04,1,502.07188493804637,0.39941620043784964,42.0,1.0,6.0,0.00020242982751723414,0.00020242982751723254,42.0
B__LIEGE30,1,51.495097626221934,0.3951389724461557,42.0,1.0,6.0,0.00012698371953265733,0.00012698371953265587,42.0
D__ISERLOH01,1,311.50953248012877,0.40588307996539363,39.0,1.0,6.0,0.00010986353760794731,0.00010986353760794529,39.0
F__CLERMON06,1,0.0,0.3363031233998976,2.0,1.0,0.0,6.207868032672247e-05,6.20786803267196e-05,2.0
F__MARSEIL82,1,1.719275713786714,0.3618334067871309,6.0,1.0,7.0,7.943882437606991e-05,7.943882437606763e-05,6.0
F__PARIS089,2,0.0,0.33602783178143864,4.0,1.0,0.0,7.074217530446023e-05,7.074217530445732e-05,4.0
PL_WARSZAW17,1,316.1686000413199,0.40835613031584184,38.0,1.0,6.0,0.00017645908201604954,0.00017645908201605038,38.0
TR_ISTANBU14,1,2536.702451868132,0.42113362400615545,72.0,1.0,6.0,0.00021166796738132708,0.00021166796738132703,72.0
Unknown_CH,1,9.722266223085006,0.39931906614785995,27.0,1.0,7.0,0.00023140560760687357,0.00023140560760687533,27.0
B__LIEGE38,0,5096.7791587033225,0.43496688741721856,118.0,1.0,5.0,0.00037325667513035926,0.00037325667513036386,118.0
CZ_OSTRAVA03,3,192.97412460863197,0.3604434200417078,18.0,1.0,6.0,0.00011615179676292977,0.00011615179676292538,18.0
PL_LODZ15,1,67.05051953179812,0.3774712643678161,26.0,1.0,6.0,0.00010829285716068698,0.00010829285716068797,26.0
P__COIMBRA05,1,738.875654482792,0.4070401586514626,38.0,1.0,6.0,0.00016985255686138278,0.00016985255686138143,38.0
P__MAIA01,0,9190.21912235948,0.43393234672304437,125.0,1.0,5.0,0.0003643974669642688,0.00036439746696427815,125.0
P__VILA-RE01,0,8874.752761418904,0.45097500686624553,198.0,1.0,5.0,0.00041382560439493367,0.00041382560439494657,198.0
TR_ISTANBU35,2,3130.2382314156025,0.3723356009070295,22.0,1.0,5.0,9.570867845936447e-05,9.570867845935989e-05,22.0
B__LIEGE43,1,784.2039038366305,0.41532819021120526,65.0,1.0,6.0,0.0001756829571588108,0.00017568295715881234,65.0
D__KEMPTEN01,1,3761.1576809433436,0.4131337275128947,80.0,1.0,6.0,0.0002604073437333825,0.00026040734373339,80.0
IRLTRALEE01,0,1225.778510210095,0.4227600411946447,99.0,1.0,6.0,0.0005473793001813255,0.0005473793001813377,99.0
F__CLERMON10,1,20.463054464632396,0.3944744744744745,29.0,1.0,6.0,8.54006300160729e-05,8.540063001607057e-05,29.0
F__PARIS092,1,4.737105060795989,0.37595878649112763,16.0,1.0,6.0,0.00010198153699583721,0.00010198153699583724,16.0
F__PARIS321,1,0.0,0.3356843504037616,3.0,1.0,6.0,6.676919243902551e-05,6.676919243902248e-05,3.0
F__RENNES11,1,0.0,0.3250519647629417,1.0,1.0,0.0,5.805866603070443e-05,5.805866603070123e-05,1.0
F__TOULOUS24,1,32.30235424405685,0.4085085209603184,52.0,1.0,6.0,0.00018235848802150163,0.00018235848802150152,52.0
PL_POZNAN12,1,2382.989192023913,0.4136541126086409,78.0,1.0,6.0,0.00026506205874868955,0.00026506205874868755,78.0
P__VILANOV05,1,0.5759335701841864,0.34984553105358474,7.0,1.0,6.0,6.680390257197243e-05,6.680390257196963e-05,7.0
F__ANGERS21,2,0.0,0.32624677130935825,2.0,1.0,0.0,6.256257644644386e-05,6.256257644644043e-05,2.0
CH_LUGANO02,1,3520.0593694160125,0.41127113337507826,46.0,1.0,5.0,0.00022120878575880207,0.00022120878575880313,46.0
E__SAN-SEB18,3,0.0,0.3001005208809284,1.0,1.0,0.0,5.9793493344370484e-05,5.9793493344367245e-05,1.0
F__LYON78,3,1.9909031969085293,0.333434866483907,4.0,1.0,6.0,6.64111909062351e-05,6.641119090623312e-05,4.0
F__PARIS361,3,25.07796981596578,0.3575394665215024,14.0,1.0,6.0,8.169126357431083e-05,8.169126357430987e-05,14.0
NL_EDE01,1,449.5117542611081,0.38699033702568936,32.0,1.0,6.0,0.00012931381334564681,0.00012931381334564486,32.0
SI_LJUBLJA09,1,698.59915909095,0.39352905931695625,34.0,1.0,5.0,0.00017930038196888032,0.00017930038196887653,34.0
UK_LEEDS05,3,356.52213850912926,0.3720403308032174,16.0,1.0,6.0,0.00011576000712544905,0.00011576000712544545,16.0
UK_LINCOLN01,2,55.21250274119877,0.3654573781437792,17.0,1.0,6.0,0.00013909232926525436,0.00013909232926525932,17.0
B__MONS01,1,50.756992930284916,0.3970019342359768,32.0,1.0,6.0,0.000142254791742151,0.00014225479174215092,32.0
PL_POZNAN02,0,6505.609089666063,0.4494320514575065,208.0,1.0,5.0,0.00040264822464170923,0.00040264822464171845,208.0
I__ROMA19,1,0.0,0.332792865828942,2.0,1.0,6.0,5.863083663351718e-05,5.8630836633514176e-05,2.0
B__MONS05,3,17.705234267040094,0.31157495256166984,10.0,1.0,7.0,9.705570316866927e-05,9.705570316866091e-05,10.0
B__MONS11,3,0.0,0.34365843449141903,5.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,5.0
F__NIMES15,1,108.15580748755892,0.3750571037003198,18.0,1.0,6.0,0.00010710183782590978,0.00010710183782590563,18.0
SK_BRATISL04,3,5158.602642577292,0.41055131891486435,86.0,1.0,6.0,0.00030102092583628214,0.0003010209258362822,86.0
B__MONS20,1,3219.2668786382064,0.39334051982273327,18.0,1.0,6.0,0.00018133938059155982,0.00018133938059155584,18.0
B__MONS22,1,9105.05979191996,0.4064356435643564,42.0,1.0,6.0,0.00011903439144761025,0.00011903439144761061,42.0
CH_LAUSANN13,2,0.0,0.28900818445832965,1.0,1.0,0.0,5.759574381858594e-05,5.75957438185827e-05,1.0
F__ANGERS31,2,0.0,0.28900818445832965,1.0,1.0,0.0,5.759574381858594e-05,5.75957438185827e-05,1.0
F__ST-BENO02,3,0.0,0.32316473135209606,2.0,1.0,0.0,6.443590208280352e-05,6.443590208280064e-05,2.0
UK_GLASGOW22,2,0.0,0.28900818445832965,1.0,1.0,0.0,5.759574381858594e-05,5.75957438185827e-05,1.0
B__MONS23,1,3066.0245011453962,0.3960443801254221,31.0,1.0,6.0,0.00011109212872744579,0.00011109212872744488,31.0
D__KLEVE01,3,63.30615087956248,0.36725564750615075,19.0,1.0,6.0,9.238864892503998e-05,9.238864892504422e-05,19.0
E__SORIA01,2,0.0,0.2837149028077754,1.0,1.0,0.0,5.8950252057321226e-05,5.895025205731793e-05,1.0
B__MORLANW03,2,1.7133768643321976,0.32183457467659743,3.0,1.0,6.0,5.630074123443293e-05,5.63007412344298e-05,3.0
E__BADAJOZ16,2,0.0,0.29695270820146485,1.0,1.0,0.0,5.7179132301612336e-05,5.717913230160916e-05,1.0
I__CASTELF01,1,35.13936634097902,0.3713251922207146,8.0,1.0,6.0,7.007208300943932e-05,7.0072083009436e-05,8.0
B__NAMUR10,1,1144.962974611934,0.4140191628845184,59.0,1.0,6.0,0.00018802140169882467,0.00018802140169882294,59.0
LV_RIGA28,3,4286.998252835352,0.42059426229508196,67.0,1.0,5.0,0.0002746705484748817,0.0002746705484748732,67.0
B__NAMUR11,1,360.99083873063677,0.3739892950688988,18.0,1.0,6.0,0.00010489194692305102,0.0001048919469230474,18.0
E__BARCELO85,3,25.846431096104006,0.32876163780158174,8.0,1.0,5.0,7.572864682475919e-05,7.572864682475587e-05,8.0
HU_DUNAUJ01,3,1330.662563391722,0.37855907780979825,26.0,1.0,5.0,0.00013666487591311156,0.00013666487591310544,26.0
B__NAMUR13,3,168.39722868081623,0.31477043995015813,8.0,1.0,6.0,0.0001039694564196598,0.00010396945641965299,8.0
B__NAMUR15,1,939.6351149077005,0.412200326346178,57.0,1.0,6.0,0.0001641821688736049,0.0001641821688736039,57.0
B__TOURNAI01,1,586.0020920935067,0.3751427918665753,18.0,1.0,6.0,0.00013023442317740538,0.00013023442317739833,18.0
F__ROUEN33,2,9.778693144833214,0.3194552529182879,7.0,1.0,7.0,7.536968069122932e-05,7.536968069122478e-05,7.0
B__TOURNAI10,1,2.071364839389298,0.3686987762434041,7.0,1.0,6.0,6.803729097126767e-05,6.80372909712646e-05,7.0
B__TOURNAI12,1,6.857535769014818,0.3605225601053903,13.0,1.0,6.0,8.132239365628181e-05,8.13223936562797e-05,13.0
D__KARLSRU06,3,962.8142527553209,0.38877708062033856,42.0,1.0,6.0,0.0002569591297332626,0.0002569591297332604,42.0
D__MANNHEI09,3,69.75053295182565,0.3618334067871309,15.0,1.0,6.0,0.00012574915455205275,0.00012574915455204838,15.0
F__BEAUVAI02,1,28.704862239897917,0.39404847612191024,30.0,1.0,6.0,9.496223226419704e-05,9.496223226419439e-05,30.0
UK_TWICKEN02,1,68.85128405441307,0.3787337100680429,21.0,1.0,6.0,0.0001559671777106615,0.00015596717771065928,21.0
F__MONTPEL12,1,0.0,0.37518565063406834,9.0,1.0,0.0,9.306811564422234e-05,9.306811564421965e-05,9.0
D__ALFTER01,1,37.59528103220619,0.36940382452193476,11.0,1.0,6.0,9.983466965848873e-05,9.983466965848621e-05,11.0
D__FREIBUR05,1,84.07208582349796,0.38301842780499185,20.0,1.0,6.0,9.198588757390766e-05,9.198588757390446e-05,20.0
D__KARLSRU05,1,1193.4370662698577,0.42281447148191065,77.0,1.0,6.0,0.00029099628848478886,0.0002909962884847894,77.0
D__LORRACH01,3,201.34031873371603,0.3698198198198198,24.0,1.0,6.0,0.00010436108420438279,0.00010436108420437962,24.0
F__BORDEAU54,1,67.37204682210326,0.406687306501548,42.0,1.0,6.0,0.0001225916446630961,0.0001225916446630956,42.0
F__BOULOGN02,3,125.16620780520714,0.3668044230984028,21.0,1.0,7.0,0.00016546782073726158,0.0001654678207372577,21.0
DK_KOBENHA39,3,46.59691640199323,0.3725467952353942,22.0,1.0,7.0,0.00024837981432660817,0.000248379814326601,22.0
D__MANNHEI03,1,282.8836390406171,0.392822966507177,31.0,1.0,6.0,0.00014250847875607147,0.0001425084787560668,31.0
D__MUNSTER02,0,6211.241099773516,0.43473656341011385,124.0,1.0,5.0,0.0003892627929309168,0.00038926279293092516,124.0
E__PALMA27,3,127.20691654040832,0.34699915469146236,8.0,1.0,6.0,6.588015147681362e-05,6.588015147681102e-05,8.0
F__BELFORT06,1,273.42515509242827,0.4234687298517086,80.0,1.0,5.0,0.00017743165209895323,0.00017743165209895318,80.0
F__LEVALLO05,1,0.0,0.32023403217942464,1.0,1.0,0.0,6.054439313163164e-05,6.054439313162876e-05,1.0
F__MONTROU02,1,0.0,0.32023403217942464,1.0,1.0,0.0,6.054439313163164e-05,6.054439313162876e-05,1.0
F__PARIS320,1,6.926829233678806,0.3755288736420812,9.0,1.0,6.0,9.316573898539712e-05,9.316573898539552e-05,9.0
PL_WARSZAW09,3,8679.564650638104,0.39820540802716137,86.0,1.0,6.0,0.0003691665920037897,0.0003691665920037813,86.0
P__PORTO11,1,19.701918589858604,0.38558177762122814,14.0,1.0,6.0,8.669129767273472e-05,8.669129767273312e-05,14.0
UK_LUTON02,1,36.5725793268338,0.39113863744640304,16.0,1.0,6.0,0.00010603029978575133,0.00010603029978575223,16.0
D__HEIDELB02,1,2759.1066708161998,0.4141758103165595,64.0,1.0,5.0,0.00019936158181767756,0.0001993615818176736,64.0
D__SPEYER02,1,4.014607591550356,0.34251147267417603,7.0,1.0,6.0,6.939575169482311e-05,6.939575169482162e-05,7.0
I__ROMA14,1,18.640379306386283,0.3851295883663657,24.0,1.0,6.0,0.00010996629981682864,0.00010996629981682482,24.0
D__FRIEDRI01,1,159.43224806610448,0.39941620043784964,47.0,1.0,6.0,0.00016314569543314508,0.00016314569543314546,47.0
P__LISBOA11,1,62.695541267992176,0.400732153752288,33.0,1.0,6.0,0.0001612948626556693,0.0001612948626556709,33.0
P__LISBOA43,1,2.0343632063766446,0.375443009031668,14.0,1.0,6.0,0.0001039858510729797,0.00010398585107297913,14.0
D__ULM03,1,336.9709678121871,0.40714108604016863,53.0,1.0,6.0,0.00021029805138959295,0.00021029805138959363,53.0
D__BAD-HON01,3,141.7500615638378,0.3667634576725486,19.0,1.0,6.0,0.0001337177249849578,0.00013371772498495423,19.0
D__DORTMUN04,0,4658.529348040357,0.424015493867011,136.0,1.0,6.0,0.00047604554130297486,0.0004760455413029867,136.0
F__LYON21,1,2.53304288241866,0.3637571998227736,8.0,1.0,6.0,7.304469801602907e-05,7.304469801602677e-05,8.0
CH_SION05,1,0.0,0.3418340793171646,4.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,4.0
D__KOLN07,1,4.467309603916186,0.3679551820728291,8.0,1.0,6.0,7.157866147357197e-05,7.157866147356864e-05,8.0
E__TENERIF02,2,0.0,0.32389782029785974,2.0,1.0,0.0,6.263086582144147e-05,6.263086582143797e-05,2.0
F__BORDEAU56,1,0.0,0.3413721413721414,5.0,1.0,0.0,8.322221198357191e-05,8.322221198356788e-05,5.0
F__LILLE79,1,0.0,0.36828529774587865,11.0,1.0,0.0,0.00011717547988280418,0.00011717547988279995,11.0
F__PARIS056,1,242.5699981422989,0.40304369170348553,26.0,1.0,6.0,0.00012604721635229205,0.00012604721635228963,26.0
UK_MIDDLES01,1,544.2204361995736,0.4105,59.0,1.0,6.0,0.0002843700206180794,0.00028437002061808416,59.0
UK_STORNOW01,1,0.0,0.31195972261802984,1.0,1.0,0.0,5.937568292893387e-05,5.9375682928930204e-05,1.0
F__POITIER07,1,375.65178713195206,0.4253886010362694,108.0,1.0,5.0,0.00031655409751898516,0.00031655409751898614,108.0
PL_WARSZAW76,2,0.0,0.3131496138075713,1.0,1.0,0.0,5.889112765288107e-05,5.8891127652878064e-05,1.0
F__PARIS063,1,4.06879291642664,0.3755288736420812,23.0,1.0,6.0,0.00011779693539421546,0.00011779693539421285,23.0
F__TOULOUS113,3,0.0,0.30611483967188663,5.0,1.0,0.0,0.00011331196683535444,0.00011331196683534567,5.0
F__MARSEIL10,2,0.0,0.33235502479506124,4.0,1.0,0.0,7.55432297249616e-05,7.554322972495849e-05,4.0
CY_LARNACA01,3,100.022460128007,0.3402403646912557,18.0,1.0,6.0,0.00016494975626606852,0.00016494975626606584,18.0
CZ_PRAHA26,3,104.51660651709642,0.3444875694954369,14.0,1.0,6.0,0.00010358168029863649,0.00010358168029863353,14.0
G__PIREAS01,0,5307.592132065652,0.43710901104751765,145.0,1.0,5.0,0.0002104949932983498,0.00021049499329835024,145.0
CY_LIMASSO03,2,0.0,0.31561749159058144,2.0,1.0,6.0,5.370423486741407e-05,5.370423486741082e-05,2.0
CY_NICOSIA08,3,2.0263857759735244,0.328597158294977,3.0,1.0,6.0,6.453157273925448e-05,6.453157273925129e-05,3.0
CY_NICOSIA15,3,851.6426132875517,0.35232271215534816,17.0,1.0,6.0,0.00014234311050284135,0.00014234311050283555,17.0
LT_KLAIPED03,3,182.9407393892183,0.3349653202774378,9.0,1.0,6.0,9.085920577529278e-05,9.085920577528688e-05,9.0
LT_KLAIPED07,3,507.75480750128014,0.35816337659504854,28.0,1.0,6.0,0.00013825705325720008,0.0001382570532571915,28.0
LT_KLAIPED08,3,119.48757729353744,0.3223083717734812,6.0,1.0,6.0,8.216221775900518e-05,8.216221775900002e-05,6.0
CZ_BRNO08,3,361.1380395006139,0.38744690891930156,23.0,1.0,6.0,0.00013192109014539938,0.00013192109014539442,23.0
G__ARTA01,1,659.305531462937,0.40558231443744597,58.0,1.0,5.0,0.00013503617510706502,0.00013503617510705814,58.0
CY_NICOSIA26,3,6.003857257840302,0.3494360502234518,6.0,1.0,6.0,8.579777883110572e-05,8.579777883110321e-05,6.0
CY_PAFOS01,1,0.27780546626356606,0.3512675152422719,4.0,1.0,6.0,6.105133796555726e-05,6.105133796555422e-05,4.0
DK_ODENSE16,3,69.8709563469989,0.3654573781437792,12.0,1.0,6.0,8.969699914566715e-05,8.969699914566326e-05,12.0
F__ANGERS30,1,930.4426708748371,0.39835031538088306,36.0,1.0,6.0,0.00013866877112686507,0.00013866877112686158,36.0
